userID,merchantID,transactionID,datetime,day_of_week,amount,is_fraud
USER_0267,MERCH_014,TXN_00003070,2024-07-04 09:56:00,Thursday,4888.81,0
USER_0042,MERCH_048,TXN_00004133,2024-07-04 10:00:00,Thursday,3498.77,0
USER_0125,MERCH_072,TXN_00004195,2024-07-04 10:00:00,Thursday,3235.38,0
USER_0487,MERCH_046,TXN_00003076,2024-07-04 10:16:00,Thursday,2341.07,0
USER_0050,MERCH_096,TXN_00000180,2024-07-04 11:03:00,Thursday,4931.1,0
USER_0417,MERCH_013,TXN_00000699,2024-07-04 12:27:00,Thursday,2372.44,0
USER_0328,MERCH_059,TXN_00003885,2024-07-04 12:55:00,Thursday,2168.42,0
USER_0334,MERCH_060,TXN_00003188,2024-07-04 13:01:00,Thursday,12740.21,0
USER_0062,MERCH_049,TXN_00000606,2024-07-04 13:16:00,Thursday,5087.9,0
USER_0126,MERCH_081,TXN_00004983,2024-07-04 13:35:00,Thursday,13789.81,1
USER_0370,MERCH_039,TXN_00001968,2024-07-04 13:42:00,Thursday,7461.37,0
USER_0213,MERCH_098,TXN_00001853,2024-07-04 13:47:00,Thursday,2643.03,0
USER_0202,MERCH_048,TXN_00000279,2024-07-04 14:23:00,Thursday,2393.41,0
USER_0247,MERCH_029,TXN_00000183,2024-07-04 14:23:00,Thursday,2949.98,0
USER_0154,MERCH_073,TXN_00000837,2024-07-04 14:34:00,Thursday,5041.78,0
USER_0055,MERCH_017,TXN_00000739,2024-07-04 14:50:00,Thursday,3431.22,0
USER_0377,MERCH_023,TXN_00000331,2024-07-04 15:31:00,Thursday,3410.9,0
USER_0305,MERCH_043,TXN_00001848,2024-07-04 16:00:00,Thursday,3237.5,0
USER_0025,MERCH_035,TXN_00004275,2024-07-04 16:00:00,Thursday,18001.33,1
USER_0044,MERCH_031,TXN_00000098,2024-07-04 16:48:00,Thursday,4332.65,0
USER_0032,MERCH_030,TXN_00002697,2024-07-04 17:51:00,Thursday,3948.74,0
USER_0165,MERCH_060,TXN_00001760,2024-07-04 17:54:00,Thursday,6131.49,0
USER_0417,MERCH_022,TXN_00002401,2024-07-04 17:56:00,Thursday,7649.77,0
USER_0172,MERCH_059,TXN_00002831,2024-07-04 18:50:00,Thursday,11158.58,0
USER_0090,MERCH_040,TXN_00002719,2024-07-04 19:44:00,Thursday,4524.24,0
USER_0471,MERCH_095,TXN_00002868,2024-07-04 19:44:00,Thursday,5714.54,0
USER_0358,MERCH_016,TXN_00001193,2024-07-04 20:17:00,Thursday,2475.95,0
USER_0147,MERCH_055,TXN_00000036,2024-07-04 20:42:00,Thursday,2083.58,0
USER_0126,MERCH_081,TXN_00004977,2024-07-04 22:07:00,Thursday,12712.81,1
USER_0126,MERCH_081,TXN_00004986,2024-07-05 02:42:00,Friday,8537.09,1
USER_0305,MERCH_091,TXN_00000213,2024-07-05 04:24:00,Friday,3299.34,0
USER_0126,MERCH_081,TXN_00004980,2024-07-05 05:02:00,Friday,12795.38,1
USER_0126,MERCH_081,TXN_00004982,2024-07-05 09:03:00,Friday,10849.81,1
USER_0130,MERCH_064,TXN_00002638,2024-07-05 10:00:00,Friday,7998.31,0
USER_0151,MERCH_012,TXN_00003222,2024-07-05 10:08:00,Friday,3324.11,0
USER_0208,MERCH_038,TXN_00003543,2024-07-05 11:58:00,Friday,2680.51,0
USER_0239,MERCH_073,TXN_00001561,2024-07-05 12:04:00,Friday,5212.61,0
USER_0250,MERCH_051,TXN_00000774,2024-07-05 12:39:00,Friday,11670.21,0
USER_0383,MERCH_035,TXN_00003957,2024-07-05 13:47:00,Friday,5629.45,0
USER_0325,MERCH_036,TXN_00001780,2024-07-05 15:28:00,Friday,6522.76,0
USER_0126,MERCH_081,TXN_00004979,2024-07-05 15:55:00,Friday,16984.12,1
USER_0461,MERCH_006,TXN_00000741,2024-07-05 16:18:00,Friday,4430.64,0
USER_0327,MERCH_024,TXN_00003943,2024-07-05 16:53:00,Friday,3447.07,0
USER_0205,MERCH_017,TXN_00000270,2024-07-05 17:06:00,Friday,4265.31,0
USER_0025,MERCH_035,TXN_00004276,2024-07-05 18:00:00,Friday,19332.92,1
USER_0310,MERCH_027,TXN_00003948,2024-07-05 19:01:00,Friday,7205.05,0
USER_0254,MERCH_006,TXN_00001092,2024-07-05 20:31:00,Friday,1787.44,0
USER_0074,MERCH_034,TXN_00000014,2024-07-05 20:34:00,Friday,5092.1,0
USER_0036,MERCH_012,TXN_00000679,2024-07-05 20:58:00,Friday,3432.33,0
USER_0126,MERCH_081,TXN_00004988,2024-07-06 00:03:00,Saturday,14762.86,1
USER_0361,MERCH_020,TXN_00004558,2024-07-06 00:53:00,Saturday,17020.88,1
USER_0490,MERCH_010,TXN_00001698,2024-07-06 03:32:00,Saturday,12412.64,0
USER_0126,MERCH_081,TXN_00004981,2024-07-06 03:46:00,Saturday,17490.53,1
USER_0126,MERCH_081,TXN_00004985,2024-07-06 04:41:00,Saturday,17120.12,1
USER_0015,MERCH_049,TXN_00004530,2024-07-06 04:45:00,Saturday,16860.95,1
USER_0414,MERCH_089,TXN_00002124,2024-07-06 05:30:00,Saturday,4129.55,0
USER_0171,MERCH_082,TXN_00001921,2024-07-06 10:05:00,Saturday,13464.34,0
USER_0225,MERCH_085,TXN_00003195,2024-07-06 10:07:00,Saturday,4434.87,0
USER_0226,MERCH_017,TXN_00004394,2024-07-06 10:46:00,Saturday,16840.04,1
USER_0403,MERCH_043,TXN_00000167,2024-07-06 11:13:00,Saturday,6356.1,0
USER_0125,MERCH_072,TXN_00004196,2024-07-06 13:00:00,Saturday,15831.72,1
USER_0240,MERCH_006,TXN_00004525,2024-07-06 13:09:00,Saturday,17429.74,1
USER_0020,MERCH_076,TXN_00002946,2024-07-06 13:27:00,Saturday,7740.2,0
USER_0055,MERCH_043,TXN_00001622,2024-07-06 13:30:00,Saturday,7050.2,0
USER_0114,MERCH_045,TXN_00003325,2024-07-06 13:52:00,Saturday,1878.07,0
USER_0260,MERCH_085,TXN_00003434,2024-07-06 14:11:00,Saturday,4268.49,0
USER_0126,MERCH_081,TXN_00004984,2024-07-06 14:38:00,Saturday,11793.07,1
USER_0355,MERCH_003,TXN_00003421,2024-07-06 14:39:00,Saturday,11148.04,0
USER_0492,MERCH_052,TXN_00003707,2024-07-06 14:54:00,Saturday,4415.48,0
USER_0195,MERCH_006,TXN_00000814,2024-07-06 14:55:00,Saturday,2050.63,0
USER_0042,MERCH_048,TXN_00004134,2024-07-06 16:00:00,Saturday,4973.32,0
USER_0126,MERCH_081,TXN_00004978,2024-07-06 16:49:00,Saturday,15239.31,1
USER_0416,MERCH_066,TXN_00003106,2024-07-06 17:55:00,Saturday,3973.99,0
USER_0396,MERCH_032,TXN_00003828,2024-07-06 17:58:00,Saturday,7115.91,0
USER_0124,MERCH_035,TXN_00001489,2024-07-06 18:02:00,Saturday,6531.58,0
USER_0240,MERCH_077,TXN_00001229,2024-07-06 18:21:00,Saturday,3930.87,0
USER_0424,MERCH_091,TXN_00001982,2024-07-06 18:24:00,Saturday,7092.75,0
USER_0103,MERCH_081,TXN_00002383,2024-07-06 18:36:00,Saturday,3659.45,0
USER_0289,MERCH_098,TXN_00000202,2024-07-06 19:41:00,Saturday,5371.65,0
USER_0226,MERCH_011,TXN_00002947,2024-07-06 19:41:00,Saturday,4985.17,0
USER_0310,MERCH_017,TXN_00000902,2024-07-06 19:51:00,Saturday,14272.12,0
USER_0286,MERCH_035,TXN_00002167,2024-07-06 20:30:00,Saturday,5842.61,0
USER_0428,MERCH_020,TXN_00001758,2024-07-06 20:38:00,Saturday,1039.0,0
USER_0308,MERCH_061,TXN_00002250,2024-07-06 22:15:00,Saturday,1452.86,0
USER_0117,MERCH_005,TXN_00003463,2024-07-06 23:04:00,Saturday,1827.46,0
USER_0048,MERCH_065,TXN_00004653,2024-07-07 01:53:00,Sunday,16387.36,1
USER_0196,MERCH_080,TXN_00004374,2024-07-07 02:01:00,Sunday,18010.5,1
USER_0087,MERCH_092,TXN_00004392,2024-07-07 02:37:00,Sunday,18702.93,1
USER_0396,MERCH_094,TXN_00004468,2024-07-07 02:44:00,Sunday,17018.51,1
USER_0209,MERCH_090,TXN_00004680,2024-07-07 03:30:00,Sunday,18949.39,1
USER_0495,MERCH_090,TXN_00001814,2024-07-07 03:48:00,Sunday,5643.84,0
USER_0194,MERCH_011,TXN_00004476,2024-07-07 04:53:00,Sunday,17265.96,1
USER_0003,MERCH_042,TXN_00002022,2024-07-07 09:36:00,Sunday,1485.72,0
USER_0385,MERCH_017,TXN_00003672,2024-07-07 10:37:00,Sunday,3496.93,0
USER_0367,MERCH_050,TXN_00001030,2024-07-07 10:43:00,Sunday,4876.49,0
USER_0465,MERCH_023,TXN_00003227,2024-07-07 11:47:00,Sunday,12390.4,0
USER_0056,MERCH_078,TXN_00001556,2024-07-07 12:22:00,Sunday,5428.89,0
USER_0059,MERCH_052,TXN_00003733,2024-07-07 12:38:00,Sunday,5095.71,0
USER_0125,MERCH_072,TXN_00004197,2024-07-07 13:00:00,Sunday,16952.46,1
USER_0421,MERCH_082,TXN_00001204,2024-07-07 13:32:00,Sunday,4862.5,0
USER_0151,MERCH_003,TXN_00002477,2024-07-07 13:39:00,Sunday,6997.84,0
USER_0220,MERCH_088,TXN_00003579,2024-07-07 13:49:00,Sunday,2349.58,0
USER_0303,MERCH_004,TXN_00000480,2024-07-07 14:36:00,Sunday,7638.58,0
USER_0081,MERCH_048,TXN_00000188,2024-07-07 14:38:00,Sunday,1368.26,0
USER_0220,MERCH_059,TXN_00003560,2024-07-07 14:59:00,Sunday,7481.63,0
USER_0072,MERCH_001,TXN_00001647,2024-07-07 15:34:00,Sunday,3384.98,0
USER_0197,MERCH_054,TXN_00003454,2024-07-07 16:37:00,Sunday,2324.01,0
USER_0257,MERCH_050,TXN_00003388,2024-07-07 16:48:00,Sunday,9159.39,0
USER_0282,MERCH_075,TXN_00002234,2024-07-07 17:26:00,Sunday,1356.95,0
USER_0148,MERCH_069,TXN_00001680,2024-07-07 18:49:00,Sunday,2137.84,0
USER_0402,MERCH_047,TXN_00002476,2024-07-07 19:15:00,Sunday,4957.38,0
USER_0284,MERCH_019,TXN_00002759,2024-07-07 20:36:00,Sunday,2115.14,0
USER_0467,MERCH_045,TXN_00003846,2024-07-07 23:29:00,Sunday,1958.58,0
USER_0197,MERCH_059,TXN_00004458,2024-07-08 04:36:00,Monday,16127.09,1
USER_0284,MERCH_095,TXN_00000206,2024-07-08 07:41:00,Monday,5235.04,0
USER_0022,MERCH_005,TXN_00002342,2024-07-08 09:22:00,Monday,5652.06,0
USER_0230,MERCH_099,TXN_00003349,2024-07-08 09:37:00,Monday,6192.79,0
USER_0361,MERCH_033,TXN_00001786,2024-07-08 09:52:00,Monday,6026.21,0
USER_0190,MERCH_048,TXN_00000250,2024-07-08 10:08:00,Monday,3786.24,0
USER_0469,MERCH_093,TXN_00000449,2024-07-08 10:23:00,Monday,5713.28,0
USER_0304,MERCH_025,TXN_00001350,2024-07-08 10:23:00,Monday,3193.61,0
USER_0120,MERCH_033,TXN_00000764,2024-07-08 10:25:00,Monday,2522.06,0
USER_0007,MERCH_086,TXN_00000562,2024-07-08 10:42:00,Monday,7646.12,0
USER_0133,MERCH_014,TXN_00000908,2024-07-08 10:46:00,Monday,4121.17,0
USER_0357,MERCH_027,TXN_00000826,2024-07-08 10:46:00,Monday,11703.1,0
USER_0273,MERCH_021,TXN_00001922,2024-07-08 10:59:00,Monday,5551.22,0
USER_0137,MERCH_062,TXN_00002579,2024-07-08 11:02:00,Monday,5330.28,0
USER_0187,MERCH_052,TXN_00000698,2024-07-08 11:08:00,Monday,12802.4,0
USER_0140,MERCH_027,TXN_00001439,2024-07-08 11:13:00,Monday,1062.03,0
USER_0321,MERCH_088,TXN_00000792,2024-07-08 12:09:00,Monday,3186.68,0
USER_0383,MERCH_094,TXN_00002610,2024-07-08 13:12:00,Monday,3361.19,0
USER_0459,MERCH_018,TXN_00003724,2024-07-08 13:13:00,Monday,7854.49,0
USER_0233,MERCH_071,TXN_00001482,2024-07-08 13:32:00,Monday,2591.2,0
USER_0125,MERCH_072,TXN_00004198,2024-07-08 14:00:00,Monday,19058.04,1
USER_0393,MERCH_025,TXN_00002489,2024-07-08 14:21:00,Monday,13253.2,0
USER_0262,MERCH_010,TXN_00001692,2024-07-08 14:23:00,Monday,5767.11,0
USER_0042,MERCH_048,TXN_00004135,2024-07-08 15:00:00,Monday,2565.58,0
USER_0051,MERCH_076,TXN_00004019,2024-07-08 16:00:00,Monday,3568.92,0
USER_0076,MERCH_017,TXN_00000772,2024-07-08 16:47:00,Monday,3794.34,0
USER_0343,MERCH_040,TXN_00000951,2024-07-08 16:47:00,Monday,7834.95,0
USER_0268,MERCH_060,TXN_00002787,2024-07-08 17:13:00,Monday,3884.88,0
USER_0200,MERCH_096,TXN_00003508,2024-07-08 18:21:00,Monday,5036.05,0
USER_0485,MERCH_012,TXN_00002036,2024-07-08 18:34:00,Monday,3195.58,0
USER_0200,MERCH_033,TXN_00001850,2024-07-08 19:05:00,Monday,4929.28,0
USER_0083,MERCH_090,TXN_00001516,2024-07-08 20:24:00,Monday,4926.36,0
USER_0154,MERCH_037,TXN_00001159,2024-07-08 20:43:00,Monday,3643.66,0
USER_0243,MERCH_054,TXN_00002323,2024-07-08 21:14:00,Monday,13843.78,0
USER_0462,MERCH_017,TXN_00002127,2024-07-08 22:58:00,Monday,5149.84,0
USER_0447,MERCH_021,TXN_00002601,2024-07-08 23:57:00,Monday,8655.89,0
USER_0171,MERCH_041,TXN_00002351,2024-07-09 02:13:00,Tuesday,1551.87,0
USER_0210,MERCH_053,TXN_00004302,2024-07-09 03:31:00,Tuesday,17303.99,1
USER_0463,MERCH_011,TXN_00004390,2024-07-09 03:32:00,Tuesday,16063.37,1
USER_0373,MERCH_048,TXN_00002287,2024-07-09 04:35:00,Tuesday,7309.28,0
USER_0216,MERCH_053,TXN_00003406,2024-07-09 07:41:00,Tuesday,1568.98,0
USER_0412,MERCH_066,TXN_00000682,2024-07-09 08:16:00,Tuesday,7762.39,0
USER_0044,MERCH_025,TXN_00001176,2024-07-09 08:48:00,Tuesday,4991.71,0
USER_0211,MERCH_036,TXN_00002438,2024-07-09 08:52:00,Tuesday,7413.92,0
USER_0097,MERCH_001,TXN_00000665,2024-07-09 09:33:00,Tuesday,1050.36,0
USER_0370,MERCH_062,TXN_00001467,2024-07-09 10:27:00,Tuesday,9950.05,0
USER_0098,MERCH_096,TXN_00002364,2024-07-09 11:11:00,Tuesday,5061.43,0
USER_0339,MERCH_007,TXN_00002424,2024-07-09 11:24:00,Tuesday,4867.8,0
USER_0322,MERCH_091,TXN_00001045,2024-07-09 11:31:00,Tuesday,7734.82,0
USER_0493,MERCH_061,TXN_00001638,2024-07-09 11:45:00,Tuesday,13428.01,0
USER_0011,MERCH_070,TXN_00003787,2024-07-09 11:57:00,Tuesday,6838.81,0
USER_0418,MERCH_095,TXN_00000478,2024-07-09 12:54:00,Tuesday,10719.57,0
USER_0287,MERCH_072,TXN_00000669,2024-07-09 13:22:00,Tuesday,3786.91,0
USER_0220,MERCH_035,TXN_00000444,2024-07-09 13:40:00,Tuesday,4186.38,0
USER_0375,MERCH_027,TXN_00001717,2024-07-09 13:56:00,Tuesday,1696.27,0
USER_0425,MERCH_081,TXN_00000007,2024-07-09 14:12:00,Tuesday,1320.77,0
USER_0205,MERCH_077,TXN_00002883,2024-07-09 14:24:00,Tuesday,6909.68,0
USER_0078,MERCH_090,TXN_00000910,2024-07-09 15:00:00,Tuesday,7579.38,0
USER_0022,MERCH_056,TXN_00003357,2024-07-09 15:12:00,Tuesday,14164.51,0
USER_0148,MERCH_035,TXN_00003312,2024-07-09 15:35:00,Tuesday,3623.58,0
USER_0258,MERCH_063,TXN_00004001,2024-07-09 17:00:00,Tuesday,4038.26,0
USER_0365,MERCH_065,TXN_00000878,2024-07-09 17:23:00,Tuesday,1265.06,0
USER_0496,MERCH_084,TXN_00000285,2024-07-09 18:14:00,Tuesday,5084.66,0
USER_0108,MERCH_051,TXN_00003109,2024-07-09 18:16:00,Tuesday,5403.73,0
USER_0180,MERCH_076,TXN_00000663,2024-07-09 20:06:00,Tuesday,2781.63,0
USER_0031,MERCH_053,TXN_00002818,2024-07-09 21:00:00,Tuesday,3784.48,0
USER_0389,MERCH_083,TXN_00003535,2024-07-09 22:34:00,Tuesday,7750.97,0
USER_0295,MERCH_046,TXN_00001928,2024-07-09 23:09:00,Tuesday,2037.99,0
USER_0151,MERCH_061,TXN_00004570,2024-07-10 00:40:00,Wednesday,16116.17,1
USER_0457,MERCH_047,TXN_00004517,2024-07-10 04:51:00,Wednesday,17813.81,1
USER_0457,MERCH_044,TXN_00003370,2024-07-10 09:23:00,Wednesday,2295.78,0
USER_0021,MERCH_040,TXN_00000152,2024-07-10 09:23:00,Wednesday,1630.93,0
USER_0484,MERCH_036,TXN_00001605,2024-07-10 09:33:00,Wednesday,6839.2,0
USER_0027,MERCH_093,TXN_00003259,2024-07-10 10:41:00,Wednesday,7847.28,0
USER_0295,MERCH_003,TXN_00000993,2024-07-10 11:03:00,Wednesday,4227.31,0
USER_0166,MERCH_083,TXN_00003726,2024-07-10 11:53:00,Wednesday,3720.2,0
USER_0042,MERCH_048,TXN_00004136,2024-07-10 12:00:00,Wednesday,15517.14,1
USER_0120,MERCH_055,TXN_00001021,2024-07-10 13:37:00,Wednesday,6526.45,0
USER_0064,MERCH_014,TXN_00001872,2024-07-10 13:48:00,Wednesday,6053.96,0
USER_0289,MERCH_056,TXN_00001614,2024-07-10 14:08:00,Wednesday,2396.55,0
USER_0480,MERCH_039,TXN_00003536,2024-07-10 15:13:00,Wednesday,3718.4,0
USER_0001,MERCH_039,TXN_00000065,2024-07-10 15:38:00,Wednesday,4254.92,0
USER_0078,MERCH_060,TXN_00002667,2024-07-10 15:42:00,Wednesday,11340.47,0
USER_0051,MERCH_076,TXN_00004020,2024-07-10 16:00:00,Wednesday,2666.79,0
USER_0243,MERCH_016,TXN_00003615,2024-07-10 17:01:00,Wednesday,14187.44,0
USER_0262,MERCH_092,TXN_00001696,2024-07-10 17:45:00,Wednesday,2504.08,0
USER_0347,MERCH_002,TXN_00003415,2024-07-10 18:11:00,Wednesday,4562.79,0
USER_0231,MERCH_017,TXN_00001520,2024-07-10 19:06:00,Wednesday,6219.95,0
USER_0058,MERCH_072,TXN_00002407,2024-07-10 19:45:00,Wednesday,1946.53,0
USER_0396,MERCH_093,TXN_00002813,2024-07-10 20:07:00,Wednesday,3437.47,0
USER_0035,MERCH_033,TXN_00000631,2024-07-10 20:31:00,Wednesday,10500.61,0
USER_0091,MERCH_034,TXN_00004512,2024-07-10 23:21:00,Wednesday,19467.15,1
USER_0288,MERCH_023,TXN_00000823,2024-07-10 23:23:00,Wednesday,8652.79,0
USER_0351,MERCH_002,TXN_00003318,2024-07-11 04:12:00,Thursday,3892.88,0
USER_0397,MERCH_087,TXN_00004447,2024-07-11 05:31:00,Thursday,18837.98,1
USER_0126,MERCH_040,TXN_00004332,2024-07-11 05:52:00,Thursday,17601.38,1
USER_0069,MERCH_089,TXN_00003682,2024-07-11 09:20:00,Thursday,4085.69,0
USER_0055,MERCH_059,TXN_00002825,2024-07-11 11:03:00,Thursday,5630.44,0
USER_0191,MERCH_031,TXN_00001430,2024-07-11 12:24:00,Thursday,1744.56,0
USER_0134,MERCH_062,TXN_00002253,2024-07-11 12:41:00,Thursday,4716.56,0
USER_0042,MERCH_048,TXN_00004137,2024-07-11 13:00:00,Thursday,18611.14,1
USER_0020,MERCH_003,TXN_00002644,2024-07-11 13:15:00,Thursday,7590.34,0
USER_0492,MERCH_084,TXN_00001225,2024-07-11 13:56:00,Thursday,2019.37,0
USER_0258,MERCH_063,TXN_00004002,2024-07-11 14:00:00,Thursday,3876.3,0
USER_0139,MERCH_045,TXN_00003189,2024-07-11 14:34:00,Thursday,3675.85,0
USER_0063,MERCH_099,TXN_00001057,2024-07-11 14:47:00,Thursday,6238.62,0
USER_0430,MERCH_086,TXN_00003115,2024-07-11 16:23:00,Thursday,4927.28,0
USER_0168,MERCH_037,TXN_00002279,2024-07-11 17:07:00,Thursday,6309.45,0
USER_0400,MERCH_050,TXN_00003939,2024-07-11 17:12:00,Thursday,7673.78,0
USER_0378,MERCH_032,TXN_00001160,2024-07-11 17:12:00,Thursday,3528.87,0
USER_0416,MERCH_068,TXN_00001374,2024-07-11 17:34:00,Thursday,6530.47,0
USER_0380,MERCH_019,TXN_00000343,2024-07-11 17:37:00,Thursday,3066.35,0
USER_0067,MERCH_013,TXN_00003569,2024-07-11 17:45:00,Thursday,11736.14,0
USER_0346,MERCH_060,TXN_00001852,2024-07-11 18:10:00,Thursday,4954.25,0
USER_0061,MERCH_061,TXN_00000542,2024-07-11 19:37:00,Thursday,8499.44,0
USER_0066,MERCH_047,TXN_00001033,2024-07-11 20:01:00,Thursday,5376.07,0
USER_0369,MERCH_080,TXN_00000622,2024-07-11 20:02:00,Thursday,1508.13,0
USER_0352,MERCH_084,TXN_00003997,2024-07-11 22:30:00,Thursday,5747.43,0
USER_0341,MERCH_049,TXN_00004786,2024-07-12 00:16:00,Friday,11738.16,1
USER_0341,MERCH_049,TXN_00004789,2024-07-12 00:43:00,Friday,13465.96,1
USER_0176,MERCH_080,TXN_00003345,2024-07-12 01:08:00,Friday,4124.37,0
USER_0345,MERCH_041,TXN_00001791,2024-07-12 02:46:00,Friday,11614.87,0
USER_0336,MERCH_057,TXN_00003984,2024-07-12 09:39:00,Friday,10967.85,0
USER_0323,MERCH_096,TXN_00001431,2024-07-12 09:58:00,Friday,6721.86,0
USER_0051,MERCH_076,TXN_00004021,2024-07-12 10:00:00,Friday,2712.68,0
USER_0341,MERCH_049,TXN_00004791,2024-07-12 10:46:00,Friday,14558.88,1
USER_0046,MERCH_039,TXN_00002680,2024-07-12 10:57:00,Friday,6073.4,0
USER_0399,MERCH_020,TXN_00002602,2024-07-12 11:47:00,Friday,1168.21,0
USER_0245,MERCH_090,TXN_00001712,2024-07-12 11:58:00,Friday,4565.62,0
USER_0042,MERCH_048,TXN_00004138,2024-07-12 13:00:00,Friday,16897.16,1
USER_0498,MERCH_079,TXN_00002014,2024-07-12 14:07:00,Friday,1497.09,0
USER_0053,MERCH_041,TXN_00003694,2024-07-12 14:36:00,Friday,1668.14,0
USER_0270,MERCH_034,TXN_00001639,2024-07-12 14:37:00,Friday,5322.33,0
USER_0414,MERCH_069,TXN_00001179,2024-07-12 15:02:00,Friday,7536.94,0
USER_0205,MERCH_046,TXN_00000678,2024-07-12 15:12:00,Friday,6158.48,0
USER_0256,MERCH_043,TXN_00002877,2024-07-12 15:45:00,Friday,6582.41,0
USER_0194,MERCH_021,TXN_00003108,2024-07-12 15:59:00,Friday,3172.74,0
USER_0008,MERCH_021,TXN_00002512,2024-07-12 16:34:00,Friday,1716.37,0
USER_0250,MERCH_032,TXN_00001911,2024-07-12 18:24:00,Friday,1392.8,0
USER_0470,MERCH_002,TXN_00000513,2024-07-12 18:33:00,Friday,1787.63,0
USER_0236,MERCH_018,TXN_00003728,2024-07-12 18:40:00,Friday,1079.44,0
USER_0120,MERCH_034,TXN_00000114,2024-07-12 19:42:00,Friday,2384.73,0
USER_0241,MERCH_066,TXN_00002222,2024-07-12 20:44:00,Friday,5775.29,0
USER_0326,MERCH_032,TXN_00001240,2024-07-12 21:12:00,Friday,3059.28,0
USER_0153,MERCH_014,TXN_00004492,2024-07-12 22:02:00,Friday,17227.02,1
USER_0341,MERCH_049,TXN_00004795,2024-07-13 00:20:00,Saturday,16181.16,1
USER_0450,MERCH_010,TXN_00004608,2024-07-13 01:06:00,Saturday,16167.7,1
USER_0341,MERCH_049,TXN_00004787,2024-07-13 02:01:00,Saturday,11895.35,1
USER_0223,MERCH_049,TXN_00004522,2024-07-13 02:59:00,Saturday,19288.91,1
USER_0108,MERCH_047,TXN_00004439,2024-07-13 03:03:00,Saturday,18523.16,1
USER_0025,MERCH_078,TXN_00002445,2024-07-13 03:05:00,Saturday,2385.93,0
USER_0332,MERCH_026,TXN_00004559,2024-07-13 03:21:00,Saturday,18035.0,1
USER_0268,MERCH_063,TXN_00000945,2024-07-13 03:30:00,Saturday,2954.2,0
USER_0110,MERCH_071,TXN_00004345,2024-07-13 04:29:00,Saturday,18786.28,1
USER_0037,MERCH_011,TXN_00004597,2024-07-13 05:52:00,Saturday,17414.59,1
USER_0363,MERCH_097,TXN_00003714,2024-07-13 07:09:00,Saturday,3371.28,0
USER_0026,MERCH_067,TXN_00003353,2024-07-13 07:29:00,Saturday,2826.5,0
USER_0397,MERCH_082,TXN_00004671,2024-07-13 08:32:00,Saturday,16958.84,1
USER_0486,MERCH_086,TXN_00004472,2024-07-13 08:45:00,Saturday,18957.93,1
USER_0114,MERCH_008,TXN_00003760,2024-07-13 10:40:00,Saturday,3385.13,0
USER_0342,MERCH_049,TXN_00001983,2024-07-13 10:53:00,Saturday,7678.5,0
USER_0001,MERCH_028,TXN_00000423,2024-07-13 11:14:00,Saturday,4115.47,0
USER_0341,MERCH_049,TXN_00004788,2024-07-13 12:16:00,Saturday,13802.85,1
USER_0131,MERCH_039,TXN_00003532,2024-07-13 12:20:00,Saturday,4970.17,0
USER_0358,MERCH_021,TXN_00003572,2024-07-13 12:33:00,Saturday,3129.3,0
USER_0341,MERCH_049,TXN_00004792,2024-07-13 13:19:00,Saturday,9427.01,1
USER_0202,MERCH_079,TXN_00000282,2024-07-13 13:21:00,Saturday,4568.0,0
USER_0348,MERCH_042,TXN_00003005,2024-07-13 13:56:00,Saturday,6949.98,0
USER_0236,MERCH_065,TXN_00003053,2024-07-13 14:26:00,Saturday,4732.69,0
USER_0315,MERCH_010,TXN_00002762,2024-07-13 14:27:00,Saturday,4174.74,0
USER_0276,MERCH_100,TXN_00000094,2024-07-13 15:17:00,Saturday,2718.47,0
USER_0074,MERCH_098,TXN_00003060,2024-07-13 15:19:00,Saturday,4065.11,0
USER_0023,MERCH_005,TXN_00002784,2024-07-13 15:20:00,Saturday,1032.22,0
USER_0395,MERCH_094,TXN_00002321,2024-07-13 16:35:00,Saturday,7977.53,0
USER_0230,MERCH_027,TXN_00003057,2024-07-13 17:36:00,Saturday,2137.55,0
USER_0259,MERCH_036,TXN_00002320,2024-07-13 17:39:00,Saturday,9377.43,0
USER_0258,MERCH_063,TXN_00004003,2024-07-13 18:00:00,Saturday,4132.95,0
USER_0048,MERCH_004,TXN_00001539,2024-07-13 19:09:00,Saturday,5953.03,0
USER_0081,MERCH_004,TXN_00003419,2024-07-13 20:34:00,Saturday,5654.08,0
USER_0341,MERCH_049,TXN_00004793,2024-07-13 22:10:00,Saturday,13157.24,1
USER_0253,MERCH_086,TXN_00004453,2024-07-13 22:15:00,Saturday,19701.94,1
USER_0341,MERCH_049,TXN_00004790,2024-07-13 23:21:00,Saturday,13523.19,1
USER_0286,MERCH_062,TXN_00003499,2024-07-14 00:10:00,Sunday,5756.49,0
USER_0188,MERCH_034,TXN_00004573,2024-07-14 01:14:00,Sunday,17567.85,1
USER_0341,MERCH_042,TXN_00002614,2024-07-14 02:18:00,Sunday,1119.8,0
USER_0341,MERCH_049,TXN_00004794,2024-07-14 04:18:00,Sunday,8958.93,1
USER_0250,MERCH_056,TXN_00001555,2024-07-14 06:47:00,Sunday,3231.24,0
USER_0234,MERCH_004,TXN_00003142,2024-07-14 08:26:00,Sunday,12551.45,0
USER_0136,MERCH_010,TXN_00001595,2024-07-14 09:22:00,Sunday,12082.53,0
USER_0009,MERCH_031,TXN_00000326,2024-07-14 10:02:00,Sunday,5704.17,0
USER_0051,MERCH_076,TXN_00004022,2024-07-14 11:00:00,Sunday,17918.31,1
